X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,Y
120.76,97.0,828.0,23.65,21.0,172.0,90.76,58.0,1760.0,105.25,93.0,444.0,85.1,53.0,1760.0,85.1,53.0,1760.0,85.1,53.0,1760.0,85.1,53.0,1760.0,0.0
124.92,100.0,825.0,22.72,20.0,191.0,92.61,58.0,2207.0,100.56,88.0,421.0,85.2,53.0,2207.0,85.2,53.0,2207.0,85.2,53.0,2207.0,85.2,53.0,2207.0,0.0
125.59,103.0,750.0,32.1,31.0,178.0,90.8,59.0,2289.0,99.34,87.0,404.0,86.96,57.0,2289.0,86.96,57.0,2289.0,86.96,57.0,2289.0,86.96,57.0,2289.0,0.0
129.48,106.0,870.0,55.13,57.0,209.0,96.24,61.0,1853.0,100.68,89.0,399.0,95.38,71.0,1853.0,95.38,71.0,1853.0,95.38,71.0,1853.0,95.38,71.0,1853.0,0.0
122.58,100.0,867.0,34.03,29.0,159.0,89.82,60.0,1574.0,101.5,89.0,418.0,86.98,61.0,1574.0,86.98,61.0,1574.0,86.98,61.0,1574.0,86.98,61.0,1574.0,0.0
119.49,97.0,798.0,35.72,34.0,182.0,89.13,59.0,2454.0,98.21,86.0,431.0,85.64,59.0,2454.0,85.64,59.0,2454.0,85.64,59.0,2454.0,85.64,59.0,2454.0,0.0
120.86,98.0,799.0,28.71,26.0,171.0,94.23,58.0,2067.0,101.58,87.0,469.0,86.35,55.0,2067.0,86.35,55.0,2067.0,86.35,55.0,2067.0,86.35,55.0,2067.0,0.0
122.42,99.0,957.0,16.91,15.0,148.0,89.39,59.0,2145.0,106.45,95.0,486.0,83.79,52.0,2145.0,83.79,52.0,2145.0,83.79,52.0,2145.0,83.79,52.0,2145.0,0.0
127.72,103.0,891.0,21.62,20.0,155.0,92.83,60.0,1699.0,106.25,94.0,431.0,87.1,53.0,1699.0,87.1,53.0,1699.0,87.1,53.0,1699.0,87.1,53.0,1699.0,0.0
131.87,107.0,954.0,18.49,16.0,140.0,88.36,59.0,1861.0,106.85,95.0,470.0,86.39,53.0,1861.0,86.39,53.0,1861.0,86.39,53.0,1861.0,86.39,53.0,1861.0,0.0
127.91,102.0,917.0,16.68,15.0,123.0,93.96,59.0,1532.0,105.96,93.0,530.0,86.13,53.0,1532.0,86.13,53.0,1532.0,86.13,53.0,1532.0,86.13,53.0,1532.0,0.0
126.25,101.0,864.0,43.52,43.0,169.0,90.97,60.0,1618.0,111.68,99.0,464.0,93.11,65.0,1618.0,93.11,65.0,1618.0,93.11,65.0,1618.0,93.11,65.0,1618.0,0.0
119.29,97.0,1001.0,30.44,27.0,171.0,94.65,59.0,1944.0,114.98,102.0,466.0,89.84,59.0,1944.0,89.84,59.0,1944.0,89.84,59.0,1944.0,89.84,59.0,1944.0,0.0
118.27,96.0,896.0,22.76,19.0,137.0,87.84,58.0,1927.0,112.47,98.0,467.0,85.33,54.0,1927.0,85.33,54.0,1927.0,85.33,54.0,1927.0,85.33,54.0,1927.0,0.0
118.06,95.0,813.0,16.35,14.0,164.0,92.46,59.0,2022.0,118.68,107.0,470.0,86.39,53.0,2022.0,86.39,53.0,2022.0,86.39,53.0,2022.0,86.39,53.0,2022.0,0.0
124.7,100.0,921.0,35.23,34.0,171.0,88.46,59.0,1916.0,113.12,102.0,429.0,90.38,61.0,1916.0,90.38,61.0,1916.0,90.38,61.0,1916.0,90.38,61.0,1916.0,0.0
128.61,104.0,848.0,16.89,15.0,139.0,102.3,63.0,1888.0,106.19,95.0,411.0,88.5,54.0,1888.0,88.5,54.0,1888.0,88.5,54.0,1888.0,88.5,54.0,1888.0,0.0
125.59,102.0,772.0,17.36,15.0,195.0,93.55,62.0,2315.0,106.85,97.0,427.0,85.84,54.0,2315.0,85.84,54.0,2315.0,85.84,54.0,2315.0,85.84,54.0,2315.0,0.0
120.97,96.0,803.0,28.82,29.0,173.0,91.96,60.0,2207.0,117.08,106.0,434.0,89.71,57.0,2207.0,89.71,57.0,2207.0,89.71,57.0,2207.0,89.71,57.0,2207.0,0.0
122.38,98.0,940.0,25.99,24.0,170.0,100.68,62.0,2327.0,114.52,104.0,488.0,90.89,57.0,2327.0,90.89,57.0,2327.0,90.89,57.0,2327.0,90.89,57.0,2327.0,0.0
120.46,97.0,1032.0,25.18,23.0,142.0,93.72,61.0,1425.0,116.41,103.0,473.0,88.94,56.0,1425.0,88.94,56.0,1425.0,88.94,56.0,1425.0,88.94,56.0,1425.0,0.0
120.07,96.0,871.0,20.07,17.0,144.0,95.86,62.0,1805.0,118.6,107.5,495.0,88.65,55.0,1805.0,88.65,55.0,1805.0,88.65,55.0,1805.0,88.65,55.0,1805.0,0.0
121.01,98.0,971.0,19.44,16.0,163.0,95.24,63.0,1998.0,108.38,94.0,477.0,86.02,53.0,1998.0,86.02,53.0,1998.0,86.02,53.0,1998.0,86.02,53.0,1998.0,0.0
119.83,97.0,772.0,16.78,15.0,133.0,92.13,62.0,1674.0,113.16,100.0,450.0,85.48,53.0,1674.0,85.48,53.0,1674.0,85.48,53.0,1674.0,85.48,53.0,1674.0,0.0
124.38,101.0,776.0,25.44,22.0,200.0,97.76,62.0,2079.0,113.02,100.0,469.0,90.15,57.0,2079.0,90.15,57.0,2079.0,90.15,57.0,2079.0,90.15,57.0,2079.0,0.0
127.84,104.0,835.0,23.28,21.0,134.0,97.7,62.0,1862.0,107.81,97.0,455.0,89.16,55.0,1862.0,89.16,55.0,1862.0,89.16,55.0,1862.0,89.16,55.0,1862.0,0.0
128.57,102.0,805.0,16.41,14.0,159.0,92.02,61.0,1937.0,121.34,109.0,499.0,89.58,55.0,1937.0,89.58,55.0,1937.0,89.58,55.0,1937.0,89.58,55.0,1937.0,0.0
127.53,103.5,900.0,15.94,14.0,140.0,93.38,62.0,1762.0,118.41,106.0,511.0,88.82,55.0,1762.0,88.82,55.0,1762.0,88.82,55.0,1762.0,88.82,55.0,1762.0,0.0
123.34,100.0,907.0,17.69,15.0,118.0,91.84,61.0,1883.0,119.32,106.0,484.0,88.05,54.0,1883.0,88.05,54.0,1883.0,88.05,54.0,1883.0,88.05,54.0,1883.0,0.0
116.61,92.0,797.0,16.56,14.0,122.0,95.44,64.0,1698.0,113.07,100.0,462.0,85.42,54.0,1698.0,85.42,54.0,1698.0,85.42,54.0,1698.0,85.42,54.0,1698.0,0.0
117.99,94.0,928.0,16.18,14.0,155.0,97.38,62.0,1986.0,111.05,101.0,420.0,85.65,53.0,1986.0,85.65,53.0,1986.0,85.65,53.0,1986.0,85.65,53.0,1986.0,0.0
120.05,96.0,751.0,18.74,16.0,167.0,95.57,63.0,2044.0,113.3,102.0,437.0,86.92,54.0,2044.0,86.92,54.0,2044.0,86.92,54.0,2044.0,86.92,54.0,2044.0,0.0
126.34,103.0,830.0,28.35,26.0,152.0,96.66,63.0,1684.0,105.85,92.0,476.0,89.3,56.0,1684.0,89.3,56.0,1684.0,89.3,56.0,1684.0,89.3,56.0,1684.0,0.0
124.59,100.0,844.0,15.46,14.0,146.0,95.58,62.0,1785.0,119.27,108.0,485.0,88.73,55.0,1785.0,88.73,55.0,1785.0,88.73,55.0,1785.0,88.73,55.0,1785.0,0.0
122.78,99.0,773.0,35.08,31.0,125.0,90.3,61.0,1694.0,118.55,106.0,498.0,91.68,63.0,1694.0,91.68,63.0,1694.0,91.68,63.0,1694.0,91.68,63.0,1694.0,0.0
120.59,96.0,840.0,39.35,36.0,236.0,99.13,64.0,2472.0,120.83,109.0,470.0,94.97,66.0,2472.0,94.97,66.0,2472.0,94.97,66.0,2472.0,94.97,66.0,2472.0,0.0
120.49,96.0,883.0,16.26,14.0,118.0,98.86,64.0,1747.0,122.57,110.0,459.0,89.55,55.0,1747.0,89.55,55.0,1747.0,89.55,55.0,1747.0,89.55,55.0,1747.0,0.0
119.56,94.0,908.0,16.77,15.0,144.0,98.42,63.0,2224.0,106.97,94.0,455.0,85.43,53.0,2224.0,85.43,53.0,2224.0,85.43,53.0,2224.0,85.43,53.0,2224.0,0.0
119.36,96.0,754.0,15.82,14.0,144.0,93.68,64.0,1970.0,112.73,100.0,438.0,85.4,53.0,1970.0,85.4,53.0,1970.0,85.4,53.0,1970.0,85.4,53.0,1970.0,0.0
122.69,97.0,868.0,19.8,16.0,167.0,94.2,62.0,2451.0,106.48,92.0,438.0,85.79,53.0,2451.0,85.79,53.0,2451.0,85.79,53.0,2451.0,85.79,53.0,2451.0,0.0
126.92,100.0,848.0,23.24,21.0,141.0,97.52,64.0,1773.0,114.68,101.0,443.0,90.59,57.0,1773.0,90.59,57.0,1773.0,90.59,57.0,1773.0,90.59,57.0,1773.0,0.0
134.44,109.0,868.0,16.86,15.0,131.0,98.15,66.0,1845.0,114.15,102.0,409.0,90.9,57.0,1845.0,90.9,57.0,1845.0,90.9,57.0,1845.0,90.9,57.0,1845.0,0.0
132.53,107.5,822.0,16.33,14.0,136.0,99.54,67.0,1994.0,120.49,109.0,504.0,92.22,58.0,1994.0,92.22,58.0,1994.0,92.22,58.0,1994.0,92.22,58.0,1994.0,0.0
126.47,101.0,985.0,30.24,27.0,229.0,97.32,65.0,2567.0,117.43,105.0,485.0,92.87,60.0,2567.0,92.87,60.0,2567.0,92.87,60.0,2567.0,92.87,60.0,2567.0,0.0
123.65,99.0,870.0,20.16,17.0,131.0,95.73,64.0,1747.0,109.21,97.0,528.0,87.19,55.0,1747.0,87.19,55.0,1747.0,87.19,55.0,1747.0,87.19,55.0,1747.0,0.0
123.21,100.0,928.0,37.43,37.0,170.0,91.44,62.0,2182.0,116.71,106.0,475.0,92.2,62.0,2182.0,92.2,62.0,2182.0,92.2,62.0,2182.0,92.2,62.0,2182.0,0.0
125.88,102.0,774.0,28.73,26.0,152.0,95.91,65.0,1890.0,104.61,93.0,464.0,88.78,58.0,1890.0,88.78,58.0,1890.0,88.78,58.0,1890.0,88.78,58.0,1890.0,0.0
125.6,101.0,918.0,39.22,39.0,180.0,102.55,66.0,2069.0,110.48,98.0,484.0,94.46,62.0,2069.0,94.46,62.0,2069.0,94.46,62.0,2069.0,94.46,62.0,2069.0,0.0
128.86,104.0,939.0,25.92,23.0,138.0,100.53,66.0,2147.0,105.03,93.0,468.0,90.09,58.0,2147.0,90.09,58.0,2147.0,90.09,58.0,2147.0,90.09,58.0,2147.0,0.0
126.19,101.0,927.0,16.38,14.0,127.0,97.69,65.0,1944.0,118.94,107.0,529.0,89.8,57.0,1944.0,89.8,57.0,1944.0,89.8,57.0,1944.0,89.8,57.0,1944.0,0.0
127.85,101.0,969.0,17.09,15.0,137.0,97.38,64.0,1730.0,120.59,108.0,493.0,90.73,57.0,1730.0,90.73,57.0,1730.0,90.73,57.0,1730.0,90.73,57.0,1730.0,0.0
127.41,101.0,961.0,23.44,22.0,100.0,91.57,63.0,1413.0,108.52,97.0,478.0,87.74,55.0,1413.0,87.74,55.0,1413.0,87.74,55.0,1413.0,87.74,55.0,1413.0,0.0
121.81,97.0,1042.0,20.15,17.0,155.0,99.06,64.0,1989.0,105.88,92.0,451.0,86.72,54.0,1989.0,86.72,54.0,1989.0,86.72,54.0,1989.0,86.72,54.0,1989.0,0.0
118.72,93.0,824.0,33.15,32.0,195.0,111.38,66.0,2373.0,111.55,100.0,408.0,93.7,59.0,2373.0,93.7,59.0,2373.0,93.7,59.0,2373.0,93.7,59.0,2373.0,0.0
121.8,96.5,1042.0,22.98,21.0,134.0,95.35,66.0,1879.0,105.72,92.0,438.0,86.46,54.0,1879.0,86.46,54.0,1879.0,86.46,54.0,1879.0,86.46,54.0,1879.0,0.0
131.33,104.0,1049.0,22.59,20.0,169.0,100.58,68.0,1649.0,110.35,99.0,538.0,91.21,58.0,1649.0,91.21,58.0,1649.0,91.21,58.0,1649.0,91.21,58.0,1649.0,0.0
127.14,101.0,918.0,19.55,17.0,170.0,99.92,67.0,2444.0,113.85,104.0,462.0,90.12,58.0,2444.0,90.12,58.0,2444.0,90.12,58.0,2444.0,90.12,58.0,2444.0,0.0
130.2,105.0,990.0,18.43,15.0,117.0,91.04,63.0,1814.0,117.17,105.0,442.0,89.21,56.0,1814.0,89.21,56.0,1814.0,89.21,56.0,1814.0,89.21,56.0,1814.0,0.0
127.14,101.0,1026.0,20.2,17.0,179.0,87.04,60.0,2668.0,113.8,99.0,548.0,87.05,54.0,2668.0,87.05,54.0,2668.0,87.05,54.0,2668.0,87.05,54.0,2668.0,0.0
126.03,101.0,912.0,17.51,15.0,135.0,88.73,59.0,2012.0,117.89,102.0,560.0,87.54,54.0,2012.0,87.54,54.0,2012.0,87.54,54.0,2012.0,87.54,54.0,2012.0,0.0
122.89,97.0,900.0,18.24,15.0,207.0,90.65,58.0,2442.0,115.61,105.0,483.0,86.85,53.0,2442.0,86.85,53.0,2442.0,86.85,53.0,2442.0,86.85,53.0,2442.0,0.0
119.04,94.0,917.0,22.55,20.0,188.0,85.29,55.0,2153.0,119.78,109.0,445.0,86.66,53.5,2153.0,86.66,53.5,2153.0,86.66,53.5,2153.0,86.66,53.5,2153.0,0.0
119.51,96.0,964.0,29.61,28.0,170.0,90.5,56.0,1886.0,115.81,103.0,417.0,88.86,56.0,1886.0,88.86,56.0,1886.0,88.86,56.0,1886.0,88.86,56.0,1886.0,0.0
117.79,92.0,899.0,15.7,14.0,168.0,85.05,56.0,2455.0,109.78,97.0,480.0,82.08,50.0,2455.0,82.08,50.0,2455.0,82.08,50.0,2455.0,82.08,50.0,2455.0,0.0
121.83,96.0,888.0,39.37,36.0,204.0,89.39,57.0,2482.0,115.86,105.0,434.0,91.61,63.0,2482.0,91.61,63.0,2482.0,91.61,63.0,2482.0,91.61,63.0,2482.0,0.0
125.44,98.0,902.0,71.79,71.0,240.0,88.99,58.0,2085.0,116.33,102.0,545.0,100.64,77.0,2085.0,100.64,77.0,2085.0,100.64,77.0,2085.0,100.64,77.0,2085.0,0.0
122.95,97.0,877.0,24.63,21.0,161.0,95.4,59.0,1913.0,115.56,105.0,462.0,89.64,57.0,1913.0,89.64,57.0,1913.0,89.64,57.0,1913.0,89.64,57.0,1913.0,0.0
123.4,98.0,897.0,47.37,47.0,182.0,87.73,59.0,1932.0,112.27,98.0,442.0,92.69,64.0,1932.0,92.69,64.0,1932.0,92.69,64.0,1932.0,92.69,64.0,1932.0,0.0
116.54,92.0,770.0,24.07,21.0,163.0,90.8,59.0,2220.0,111.73,101.0,494.0,85.78,54.0,2220.0,85.78,54.0,2220.0,85.78,54.0,2220.0,85.78,54.0,2220.0,0.0
113.71,91.0,1005.0,20.81,17.0,154.0,88.19,58.0,2048.0,110.8,98.0,450.0,83.38,53.0,2048.0,83.38,53.0,2048.0,83.38,53.0,2048.0,83.38,53.0,2048.0,0.0
118.84,93.0,859.0,16.72,14.0,172.0,93.47,58.0,2300.0,116.62,105.0,442.0,86.41,53.0,2300.0,86.41,53.0,2300.0,86.41,53.0,2300.0,86.41,53.0,2300.0,0.0
124.51,100.0,840.0,16.89,15.0,123.0,80.54,56.0,1634.0,116.73,104.0,536.0,84.67,52.0,1634.0,84.67,52.0,1634.0,84.67,52.0,1634.0,84.67,52.0,1634.0,0.0
122.29,97.0,903.0,17.09,15.0,150.0,91.35,59.0,2002.0,113.29,101.0,437.0,86.01,53.0,2002.0,86.01,53.0,2002.0,86.01,53.0,2002.0,86.01,53.0,2002.0,0.0
123.01,97.0,1055.0,23.1,21.0,122.0,86.04,58.0,1288.0,110.41,95.0,459.0,85.64,53.0,1288.0,85.64,53.0,1288.0,85.64,53.0,1288.0,85.64,53.0,1288.0,0.0
125.89,98.0,837.0,48.33,49.0,180.0,81.14,50.0,1602.0,129.54,113.0,606.0,96.22,64.0,1602.0,96.22,64.0,1602.0,96.22,64.0,1602.0,96.22,64.0,1602.0,1.0
130.3,103.0,946.0,25.87,22.0,166.0,81.97,50.0,1845.0,135.26,122.0,525.0,93.35,57.0,1845.0,93.35,57.0,1845.0,93.35,57.0,1845.0,93.35,57.0,1845.0,1.0
125.3,101.0,939.0,21.12,19.0,160.0,81.38,50.0,2355.0,128.13,114.0,608.0,88.98,53.0,2355.0,88.98,53.0,2355.0,88.98,53.0,2355.0,88.98,53.0,2355.0,1.0
122.89,99.0,910.0,27.6,25.0,177.0,80.06,52.0,2153.0,122.19,110.0,550.0,88.18,55.0,2153.0,88.18,55.0,2153.0,88.18,55.0,2153.0,88.18,55.0,2153.0,1.0
116.35,93.0,824.0,21.7,18.0,161.0,85.38,52.0,1985.0,129.6,115.0,498.0,88.26,53.0,1985.0,88.26,53.0,1985.0,88.26,53.0,1985.0,88.26,53.0,1985.0,1.0
115.34,93.0,827.0,29.78,27.0,137.0,82.22,52.0,1849.0,124.58,109.0,524.0,87.98,56.0,1849.0,87.98,56.0,1849.0,87.98,56.0,1849.0,87.98,56.0,1849.0,1.0
115.05,92.0,873.0,16.87,15.0,107.0,83.85,52.0,1500.0,134.72,119.0,604.0,87.62,52.0,1500.0,87.62,52.0,1500.0,87.62,52.0,1500.0,87.62,52.0,1500.0,1.0
113.18,92.0,931.0,19.37,17.0,116.0,79.31,52.0,1669.0,134.01,123.0,503.0,86.47,52.0,1669.0,86.47,52.0,1669.0,86.47,52.0,1669.0,86.47,52.0,1669.0,1.0
113.7,92.0,858.0,26.93,23.0,180.0,80.16,51.0,2001.0,133.4,119.0,546.0,88.55,55.0,2001.0,88.55,55.0,2001.0,88.55,55.0,2001.0,88.55,55.0,2001.0,1.0
114.02,91.0,877.0,33.99,33.0,172.0,81.38,52.0,1697.0,133.74,115.0,549.0,90.78,57.0,1697.0,90.78,57.0,1697.0,90.78,57.0,1697.0,90.78,57.0,1697.0,1.0
116.22,95.0,900.0,16.94,14.0,148.0,87.17,52.0,1957.0,131.64,118.0,563.0,87.99,52.0,1957.0,87.99,52.0,1957.0,87.99,52.0,1957.0,87.99,52.0,1957.0,1.0
118.15,95.0,878.0,49.33,49.0,240.0,79.12,51.0,2581.0,126.46,112.0,628.0,93.26,66.0,2581.0,93.26,66.0,2581.0,93.26,66.0,2581.0,93.26,66.0,2581.0,1.0
118.82,96.0,887.0,40.8,39.0,164.0,83.08,52.0,1585.0,133.09,120.0,511.0,93.95,60.0,1585.0,93.95,60.0,1585.0,93.95,60.0,1585.0,93.95,60.0,1585.0,1.0
118.44,96.0,942.0,25.15,22.0,124.0,81.3,53.0,1984.0,131.55,120.0,515.0,89.11,55.0,1984.0,89.11,55.0,1984.0,89.11,55.0,1984.0,89.11,55.0,1984.0,1.0
121.62,97.0,802.0,21.05,17.0,168.0,78.61,51.0,2220.0,134.97,120.0,537.0,89.06,53.0,2220.0,89.06,53.0,2220.0,89.06,53.0,2220.0,89.06,53.0,2220.0,1.0
122.83,97.0,801.0,21.37,18.0,115.0,80.61,52.0,1781.0,129.27,114.0,494.0,88.52,53.0,1781.0,88.52,53.0,1781.0,88.52,53.0,1781.0,88.52,53.0,1781.0,1.0
123.29,101.0,899.0,17.03,15.0,159.0,84.04,52.0,1864.0,132.38,118.0,531.0,89.18,52.0,1864.0,89.18,52.0,1864.0,89.18,52.0,1864.0,89.18,52.0,1864.0,1.0
122.2,100.0,734.0,18.09,15.0,125.0,79.14,52.0,1477.0,141.11,129.0,548.0,90.14,54.0,1477.0,90.14,54.0,1477.0,90.14,54.0,1477.0,90.14,54.0,1477.0,1.0
121.82,99.0,851.0,19.02,16.0,137.0,77.17,51.0,2085.0,139.1,124.0,541.0,89.28,54.0,2085.0,89.28,54.0,2085.0,89.28,54.0,2085.0,89.28,54.0,2085.0,1.0
120.96,97.0,978.0,22.81,21.0,127.0,79.93,52.0,1567.0,133.53,120.0,493.0,89.31,54.0,1567.0,89.31,54.0,1567.0,89.31,54.0,1567.0,89.31,54.0,1567.0,1.0
119.85,97.0,910.0,17.36,14.0,135.0,79.1,52.0,1636.0,127.86,110.0,510.0,86.04,52.0,1636.0,86.04,52.0,1636.0,86.04,52.0,1636.0,86.04,52.0,1636.0,1.0
120.73,97.0,838.0,26.29,23.0,141.0,85.43,53.0,1958.0,135.03,119.0,546.0,91.87,56.0,1958.0,91.87,56.0,1958.0,91.87,56.0,1958.0,91.87,56.0,1958.0,1.0
121.84,97.0,985.0,17.16,14.0,193.0,79.17,51.0,2400.0,132.5,117.0,516.0,87.67,52.0,2400.0,87.67,52.0,2400.0,87.67,52.0,2400.0,87.67,52.0,2400.0,1.0
122.51,100.0,1084.0,15.68,13.0,120.0,79.65,51.0,1585.0,129.79,119.0,494.0,86.9,52.0,1585.0,86.9,52.0,1585.0,86.9,52.0,1585.0,86.9,52.0,1585.0,1.0
125.8,101.0,1204.0,16.78,15.0,124.0,78.3,52.0,1369.0,123.49,110.0,479.0,86.09,52.0,1369.0,86.09,52.0,1369.0,86.09,52.0,1369.0,86.09,52.0,1369.0,1.0
128.76,105.0,964.0,18.41,16.0,122.0,76.64,51.0,1587.0,131.71,115.0,546.0,88.88,52.0,1587.0,88.88,52.0,1587.0,88.88,52.0,1587.0,88.88,52.0,1587.0,1.0
131.6,107.0,887.0,21.08,17.0,251.0,81.35,52.0,2653.0,127.04,114.0,551.0,90.26,54.0,2653.0,90.26,54.0,2653.0,90.26,54.0,2653.0,90.26,54.0,2653.0,1.0
130.74,107.0,893.0,17.03,15.0,130.0,79.12,52.0,1617.0,137.35,122.0,598.0,91.06,54.0,1617.0,91.06,54.0,1617.0,91.06,54.0,1617.0,91.06,54.0,1617.0,1.0
128.12,104.0,867.0,16.56,15.0,151.0,80.66,52.0,1969.0,130.33,118.0,461.0,88.92,53.0,1969.0,88.92,53.0,1969.0,88.92,53.0,1969.0,88.92,53.0,1969.0,1.0
127.4,104.0,840.0,18.15,15.0,172.0,84.48,52.0,1921.0,141.31,124.0,554.0,92.84,54.0,1921.0,92.84,54.0,1921.0,92.84,54.0,1921.0,92.84,54.0,1921.0,1.0
121.42,100.0,936.0,15.79,14.0,222.0,78.73,50.0,2941.0,141.85,125.0,605.0,89.45,52.0,2941.0,89.45,52.0,2941.0,89.45,52.0,2941.0,89.45,52.0,2941.0,1.0
121.01,99.0,814.0,27.85,26.0,104.0,72.96,51.0,1247.0,133.71,120.0,534.0,88.88,55.0,1247.0,88.88,55.0,1247.0,88.88,55.0,1247.0,88.88,55.0,1247.0,1.0
123.84,101.0,895.0,19.57,16.0,139.0,79.22,51.0,1589.0,127.83,112.0,555.0,87.61,52.0,1589.0,87.61,52.0,1589.0,87.61,52.0,1589.0,87.61,52.0,1589.0,1.0
123.62,100.0,824.0,20.63,17.0,163.0,84.36,52.0,1722.0,136.5,120.0,584.0,91.28,53.0,1722.0,91.28,53.0,1722.0,91.28,53.0,1722.0,91.28,53.0,1722.0,1.0
124.17,101.0,835.0,20.47,17.0,168.0,84.63,52.0,2574.0,122.01,109.0,468.0,87.82,53.0,2574.0,87.82,53.0,2574.0,87.82,53.0,2574.0,87.82,53.0,2574.0,1.0
126.99,104.0,831.0,29.93,28.0,131.0,77.43,51.0,1327.0,121.01,108.0,498.0,88.84,57.0,1327.0,88.84,57.0,1327.0,88.84,57.0,1327.0,88.84,57.0,1327.0,1.0
127.2,105.0,959.0,27.11,24.0,115.0,76.53,51.0,1528.0,126.0,111.0,556.0,89.21,57.0,1528.0,89.21,57.0,1528.0,89.21,57.0,1528.0,89.21,57.0,1528.0,1.0
124.75,102.0,935.0,39.91,39.0,154.0,80.33,51.0,1530.0,132.17,119.0,557.0,94.29,63.0,1530.0,94.29,63.0,1530.0,94.29,63.0,1530.0,94.29,63.0,1530.0,1.0
123.52,102.5,840.0,23.77,20.0,217.0,80.38,50.0,3003.0,123.25,109.0,505.0,87.73,54.0,3003.0,87.73,54.0,3003.0,87.73,54.0,3003.0,87.73,54.0,3003.0,1.0
124.89,102.0,923.0,24.21,21.0,187.0,81.97,52.0,2061.0,138.81,128.0,577.0,92.47,57.0,2061.0,92.47,57.0,2061.0,92.47,57.0,2061.0,92.47,57.0,2061.0,1.0
124.9,102.0,956.0,30.75,29.0,160.0,86.58,53.0,1659.0,131.08,119.0,481.0,93.33,58.0,1659.0,93.33,58.0,1659.0,93.33,58.0,1659.0,93.33,58.0,1659.0,1.0
122.61,101.0,828.0,16.3,14.0,135.0,77.45,50.0,1696.0,134.31,123.0,538.0,87.67,52.0,1696.0,87.67,52.0,1696.0,87.67,52.0,1696.0,87.67,52.0,1696.0,1.0
126.54,104.0,969.0,26.87,25.0,181.0,76.63,49.0,2715.0,139.42,127.0,593.0,92.37,55.0,2715.0,92.37,55.0,2715.0,92.37,55.0,2715.0,92.37,55.0,2715.0,1.0
125.61,104.0,810.0,19.95,17.0,176.0,83.13,50.0,2492.0,126.27,112.0,533.0,88.74,53.0,2492.0,88.74,53.0,2492.0,88.74,53.0,2492.0,88.74,53.0,2492.0,1.0
127.14,104.0,965.0,25.5,23.0,121.0,78.52,51.0,1976.0,134.99,121.0,587.0,91.54,56.0,1976.0,91.54,56.0,1976.0,91.54,56.0,1976.0,91.54,56.0,1976.0,1.0
126.5,103.0,839.0,18.47,15.0,115.0,81.13,50.0,1694.0,122.24,106.0,555.0,87.08,51.0,1694.0,87.08,51.0,1694.0,87.08,51.0,1694.0,87.08,51.0,1694.0,1.0
125.51,103.0,924.0,17.69,15.0,160.0,84.07,51.0,2162.0,136.21,124.0,556.0,90.87,53.0,2162.0,90.87,53.0,2162.0,90.87,53.0,2162.0,90.87,53.0,2162.0,1.0
127.7,105.0,832.0,19.83,17.0,154.0,80.83,50.0,1800.0,131.6,118.0,503.0,89.99,53.0,1800.0,89.99,53.0,1800.0,89.99,53.0,1800.0,89.99,53.0,1800.0,1.0
130.94,109.0,969.0,27.0,26.0,150.0,77.31,50.0,1638.0,130.1,116.0,501.0,91.34,54.0,1638.0,91.34,54.0,1638.0,91.34,54.0,1638.0,91.34,54.0,1638.0,1.0
130.76,108.0,792.0,26.15,24.0,155.0,86.61,51.0,1875.0,133.46,119.0,508.0,94.24,57.0,1875.0,94.24,57.0,1875.0,94.24,57.0,1875.0,94.24,57.0,1875.0,1.0
132.21,109.0,961.0,32.81,31.0,161.0,78.62,51.0,1670.0,134.34,120.0,619.0,94.5,60.0,1670.0,94.5,60.0,1670.0,94.5,60.0,1670.0,94.5,60.0,1670.0,1.0
130.59,108.0,850.0,26.42,24.0,161.0,84.58,50.0,1814.0,136.18,118.0,665.0,94.44,57.0,1814.0,94.44,57.0,1814.0,94.44,57.0,1814.0,94.44,57.0,1814.0,1.0
125.31,104.0,1004.0,18.62,16.0,145.0,79.28,50.0,2021.0,115.45,103.0,522.0,84.67,51.0,2021.0,84.67,51.0,2021.0,84.67,51.0,2021.0,84.67,51.0,2021.0,1.0
122.35,101.0,823.0,18.27,15.0,149.0,81.49,51.0,2058.0,116.15,105.0,475.0,84.56,51.0,2058.0,84.56,51.0,2058.0,84.56,51.0,2058.0,84.56,51.0,2058.0,1.0
119.98,98.0,838.0,20.49,16.0,118.0,75.37,50.0,1284.0,116.54,102.0,480.0,83.1,51.0,1284.0,83.1,51.0,1284.0,83.1,51.0,1284.0,83.1,51.0,1284.0,1.0
124.24,102.0,906.0,26.57,24.0,139.0,79.96,50.0,2162.0,110.36,95.0,524.0,85.28,52.0,2162.0,85.28,52.0,2162.0,85.28,52.0,2162.0,85.28,52.0,2162.0,1.0
123.91,102.0,770.0,21.52,18.0,125.0,78.48,51.0,1428.0,105.82,92.0,511.0,82.43,51.0,1428.0,82.43,51.0,1428.0,82.43,51.0,1428.0,82.43,51.0,1428.0,1.0
125.69,104.0,1025.0,20.69,17.0,148.0,82.51,51.0,1697.0,120.53,106.0,518.0,87.36,53.0,1697.0,87.36,53.0,1697.0,87.36,53.0,1697.0,87.36,53.0,1697.0,1.0
